!# Results of ROTMAS saved at 13-Oct-2007 (11:46:58)
!# User velocity         : Vu=V200*SQRT(((LN(1+C*R*0.75/V200))-(C*R*0.75/V200)/(1+C*R*0.75/V200))/((0.75*R/V200)*(LN(1+C)-(C/(1+C)))))
!# Total velocity        : Vt=SQRT(MG*VG*ABS(VG)+MD*VD*ABS(VD)+VU**2)
!# Chi-square            : 157.333
!# Red. Chi-square (N=288,n=2) : 0.550114
!# Parameter name  :            C        V200          MD          MG
!# Parameter value :     9.919360   109.496002     1.000000     1.000000 
!# Parameter error :     0.180147     0.997696     0.000000     0.000000 
!#
!# Radius |  vgas   |  vdisk  |  vbulge |  vobs   | err vobs|   Vu    |   Vt    |   Rxv   |   Vxy   |
!# kpc       km/s      km/s       km/s     km/s     km/s       km/s      km/s       kpc       km/s   
!#===================================================================================================
    8.253     29.83   54.9527         0     129.1     4.092   110.858   127.276         0         0   
    8.316     30.01    54.705         0     129.2     4.198    111.07   127.396         0         0   
    8.378     30.46    54.539         0     129.2     4.378   111.276   127.611         0         0   
    8.441     30.74   54.4793         0     129.3     4.586   111.483   127.834         0         0   
    8.503     30.67   54.1886         0     129.4      4.73   111.685   127.869         0         0   
    8.566      30.6   53.7534         0     129.3     4.858   111.888   127.846         0         0   
    8.628     30.64   53.6312         0     129.2     4.982   112.086   127.978         0         0   
    8.691     30.74   53.4432         0     128.9     5.176   112.284   128.097         0         0   
    8.753     30.99   53.3305         0     128.9     5.194   112.478    128.28         0         0   
    8.816     31.33   53.2234         0     128.3     5.104   112.672   128.489         0         0   
    8.878     31.65    52.905         0     128.5     4.761   112.862   128.602         0         0   
    8.941     31.84   52.6105         0     128.4     4.699   113.052   128.695         0         0   
    9.003     31.79   52.5214         0     128.5     4.662   113.238    128.81         0         0   
    9.066     31.81   52.3613         0       128     4.809   113.425   128.914         0         0   
    9.129     31.83   52.2737         0     127.8     4.859   113.609   129.046         0         0   
    9.191     31.78   52.1636         0     127.5      4.51   113.789   129.147         0         0   
    9.254     31.77   51.8728         0       128     4.462    113.97   129.187         0         0   
    9.316     31.75   51.7158         0     128.2     4.679   114.147   129.275         0         0   
    9.379     31.81    51.611         0     127.9     4.566   114.324   129.405         0         0   
    9.441     31.94   51.4888         0     127.7     4.504   114.497   129.541         0         0   
    9.504     32.15   51.3542         0     127.8     5.378   114.671   129.693         0         0   
    9.566     32.51    51.111         0     127.7     4.901    114.84   129.836         0         0   
    9.629     32.88   50.7936         0     127.5     4.363    115.01   129.955         0         0   
    9.691     33.05   50.6396         0     127.6      4.31   115.176   130.085         0         0   
    9.754     33.09   50.5121         0     127.7       4.3   115.343   130.194         0         0   
    9.816     33.09   50.3949         0     127.6     4.438   115.506   130.292         0         0   
    9.879     33.48   50.2668         0     127.3     4.651   115.669   130.488         0         0   
    9.941     34.02   49.9795         0     127.4     4.704   115.828   130.658         0         0   
       10     34.27   49.7382         0     127.3     4.688   115.979   130.765         0         0   
    10.07     34.41   49.6042         0     127.3     4.423   116.155   130.907         0         0   
    10.13     34.35   49.4947         0     127.2     4.441   116.305   130.983         0         0   
    10.19     34.23   49.3869         0     127.4     4.289   116.453   131.042         0         0   
    10.25     34.33   49.2342         0     127.7     4.188     116.6   131.141         0         0   
    10.32     34.69   48.9068         0       128     3.976   116.769   131.265         0         0   
    10.38     35.08   48.7265         0     128.1     3.966   116.913   131.429         0         0   
    10.44     35.34   48.6287         0     128.3     3.959   117.056   131.589         0         0   
     10.5     35.34   48.5294         0     128.2     3.995   117.197   131.678         0         0   
    10.57     35.48   48.4127         0     128.6     3.833    117.36   131.818         0         0   
    10.63     35.76   48.1757         0       129      3.64   117.498    131.93         0         0   
    10.69     35.93   47.9209         0     129.8     3.548   117.635   132.006         0         0   
    10.75     36.03   47.7894         0     130.1     3.622   117.771   132.106         0         0   
    10.82      36.1   47.6937         0     130.3     3.611   117.928   132.231         0         0   
    10.88      36.3   47.5954         0     130.4     3.543   118.061   132.369         0         0   
